TotalCoeff[0],TotalCoeff[1],TotalCoeff[2],TotalCoeff[3],TotalCoeff[4],calc_sel,TrailingOnes[0],TrailingOnes[1],ena,clk,level_abs_refresh,i[0],i[1],i[2],i[3],prefix_sel,suffix_sel,rst_n,tmp1[0],tmp1[1],tmp1[2],t1s_sel,len_comb[0],len_comb[1],len_comb[2],len_comb[3],len_comb[4],first_level,level_0[0],level_0[1],level_0[2],level_0[3],level_0[4],level_0[5],level_0[6],level_0[7],level_0[8],level[0],level[1],level[2],level[3],level[4],level[5],level[6],level[7],level[8],level_10[0],level_10[1],level_10[2],level_10[3],level_10[4],level_10[5],level_10[6],level_10[7],level_10[8],level_1[0],level_1[1],level_1[2],level_1[3],level_1[4],level_1[5],level_1[6],level_1[7],level_1[8],level_12[0],level_12[1],level_12[2],level_12[3],level_12[4],level_12[5],level_12[6],level_12[7],level_12[8],level_11[0],level_11[1],level_11[2],level_11[3],level_11[4],level_11[5],level_11[6],level_11[7],level_11[8],level_14[0],level_14[1],level_14[2],level_14[3],level_14[4],level_14[5],level_14[6],level_14[7],level_14[8],level_13[0],level_13[1],level_13[2],level_13[3],level_13[4],level_13[5],level_13[6],level_13[7],level_13[8],level_2[0],level_2[1],level_2[2],level_2[3],level_2[4],level_2[5],level_2[6],level_2[7],level_2[8],level_15[0],level_15[1],level_15[2],level_15[3],level_15[4],level_15[5],level_15[6],level_15[7],level_15[8],level_4[0],level_4[1],level_4[2],level_4[3],level_4[4],level_4[5],level_4[6],level_4[7],level_4[8],level_3[0],level_3[1],level_3[2],level_3[3],level_3[4],level_3[5],level_3[6],level_3[7],level_3[8],level_6[0],level_6[1],level_6[2],level_6[3],level_6[4],level_6[5],level_6[6],level_6[7],level_6[8],level_5[0],level_5[1],level_5[2],level_5[3],level_5[4],level_5[5],level_5[6],level_5[7],level_5[8],level_8[0],level_8[1],level_8[2],level_8[3],level_8[4],level_8[5],level_8[6],level_8[7],level_8[8],level_7[0],level_7[1],level_7[2],level_7[3],level_7[4],level_7[5],level_7[6],level_7[7],level_7[8],level_abs[0],level_abs[1],level_abs[2],level_abs[3],level_abs[4],level_abs[5],level_abs[6],level_abs[7],level_abs[8],level_9[0],level_9[1],level_9[2],level_9[3],level_9[4],level_9[5],level_9[6],level_9[7],level_9[8],level_prefix[0],level_prefix[1],level_prefix[2],level_prefix[3],level_code_tmp[0],level_code_tmp[1],level_code_tmp[2],level_code_tmp[3],level_code_tmp[4],level_code_tmp[5],level_code_tmp[6],level_code_tmp[7],level_code_tmp[8],level_suffix[0],level_suffix[1],level_suffix[2],level_suffix[3],level_suffix[4],level_suffix[5],level_suffix[6],level_suffix[7],level_suffix[8],level_prefix_comb[0],level_prefix_comb[1],level_prefix_comb[2],level_prefix_comb[3],suffixLength[0],suffixLength[1],suffixLength[2],[1]TotalCoeff[0],[1]TotalCoeff[1],[1]TotalCoeff[2],[1]TotalCoeff[3],[1]TotalCoeff[4],[1]calc_sel,[1]TrailingOnes[0],[1]TrailingOnes[1],[1]ena,[1]clk,[1]level_abs_refresh,[1]i[0],[1]i[1],[1]i[2],[1]i[3],[1]prefix_sel,[1]suffix_sel,[1]rst_n,[1]tmp1[0],[1]tmp1[1],[1]tmp1[2],[1]t1s_sel,[1]len_comb[0],[1]len_comb[1],[1]len_comb[2],[1]len_comb[3],[1]len_comb[4],[1]first_level,[1]level_0[0],[1]level_0[1],[1]level_0[2],[1]level_0[3],[1]level_0[4],[1]level_0[5],[1]level_0[6],[1]level_0[7],[1]level_0[8],[1]level[0],[1]level[1],[1]level[2],[1]level[3],[1]level[4],[1]level[5],[1]level[6],[1]level[7],[1]level[8],[1]level_10[0],[1]level_10[1],[1]level_10[2],[1]level_10[3],[1]level_10[4],[1]level_10[5],[1]level_10[6],[1]level_10[7],[1]level_10[8],[1]level_1[0],[1]level_1[1],[1]level_1[2],[1]level_1[3],[1]level_1[4],[1]level_1[5],[1]level_1[6],[1]level_1[7],[1]level_1[8],[1]level_12[0],[1]level_12[1],[1]level_12[2],[1]level_12[3],[1]level_12[4],[1]level_12[5],[1]level_12[6],[1]level_12[7],[1]level_12[8],[1]level_11[0],[1]level_11[1],[1]level_11[2],[1]level_11[3],[1]level_11[4],[1]level_11[5],[1]level_11[6],[1]level_11[7],[1]level_11[8],[1]level_14[0],[1]level_14[1],[1]level_14[2],[1]level_14[3],[1]level_14[4],[1]level_14[5],[1]level_14[6],[1]level_14[7],[1]level_14[8],[1]level_13[0],[1]level_13[1],[1]level_13[2],[1]level_13[3],[1]level_13[4],[1]level_13[5],[1]level_13[6],[1]level_13[7],[1]level_13[8],[1]level_2[0],[1]level_2[1],[1]level_2[2],[1]level_2[3],[1]level_2[4],[1]level_2[5],[1]level_2[6],[1]level_2[7],[1]level_2[8],[1]level_15[0],[1]level_15[1],[1]level_15[2],[1]level_15[3],[1]level_15[4],[1]level_15[5],[1]level_15[6],[1]level_15[7],[1]level_15[8],[1]level_4[0],[1]level_4[1],[1]level_4[2],[1]level_4[3],[1]level_4[4],[1]level_4[5],[1]level_4[6],[1]level_4[7],[1]level_4[8],[1]level_3[0],[1]level_3[1],[1]level_3[2],[1]level_3[3],[1]level_3[4],[1]level_3[5],[1]level_3[6],[1]level_3[7],[1]level_3[8],[1]level_6[0],[1]level_6[1],[1]level_6[2],[1]level_6[3],[1]level_6[4],[1]level_6[5],[1]level_6[6],[1]level_6[7],[1]level_6[8],[1]level_5[0],[1]level_5[1],[1]level_5[2],[1]level_5[3],[1]level_5[4],[1]level_5[5],[1]level_5[6],[1]level_5[7],[1]level_5[8],[1]level_8[0],[1]level_8[1],[1]level_8[2],[1]level_8[3],[1]level_8[4],[1]level_8[5],[1]level_8[6],[1]level_8[7],[1]level_8[8],[1]level_7[0],[1]level_7[1],[1]level_7[2],[1]level_7[3],[1]level_7[4],[1]level_7[5],[1]level_7[6],[1]level_7[7],[1]level_7[8],[1]level_abs[0],[1]level_abs[1],[1]level_abs[2],[1]level_abs[3],[1]level_abs[4],[1]level_abs[5],[1]level_abs[6],[1]level_abs[7],[1]level_abs[8],[1]level_9[0],[1]level_9[1],[1]level_9[2],[1]level_9[3],[1]level_9[4],[1]level_9[5],[1]level_9[6],[1]level_9[7],[1]level_9[8],[1]level_prefix[0],[1]level_prefix[1],[1]level_prefix[2],[1]level_prefix[3],[1]level_code_tmp[0],[1]level_code_tmp[1],[1]level_code_tmp[2],[1]level_code_tmp[3],[1]level_code_tmp[4],[1]level_code_tmp[5],[1]level_code_tmp[6],[1]level_code_tmp[7],[1]level_code_tmp[8],[1]level_suffix[0],[1]level_suffix[1],[1]level_suffix[2],[1]level_suffix[3],[1]level_suffix[4],[1]level_suffix[5],[1]level_suffix[6],[1]level_suffix[7],[1]level_suffix[8],[1]level_prefix_comb[0],[1]level_prefix_comb[1],[1]level_prefix_comb[2],[1]level_prefix_comb[3],[1]suffixLength[0],[1]suffixLength[1],[1]suffixLength[2]
1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,2,0,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,1,1,1,0,2,2,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,2,0,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,1,1,1,0,2,2
0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,2,0,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,1,1,1,0,2,2,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,2,0,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,1,1,1,0,2,2
1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,2,0,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,1,1,1,0,2,2,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,2,0,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,1,1,1,0,2,2
0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,2,0,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,1,1,1,0,2,2,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,2,0,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,1,1,1,0,2,2
0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,2,0,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,1,1,1,0,2,2,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,2,0,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,1,1,1,0,2,2
1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,2,0,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,1,1,1,0,2,2,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,2,0,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,1,1,1,0,2,2
1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,2,0,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,1,1,1,0,2,2,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,2,0,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,1,1,1,0,2,2
1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,2,0,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,1,1,1,1,0,2,2,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,2,0,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,1,1,1,0,2,2
1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,2,0,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,1,1,1,1,0,2,2,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,2,0,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,1,1,1,1,0,2,2
0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,2,0,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,1,1,1,1,0,2,2,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,2,0,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,1,1,1,1,0,2,2
0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,2,0,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,1,1,1,0,2,2,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,2,0,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,1,1,1,1,0,2,2
